仓库编号	仓库名称	商品编码	商品名称	品牌名称	分类名称	商品属性	年份	季节	单价	颜色编号	颜色名称	规格编号	规格名称	版型名	实际库存	在购库存	在途库存	预订库存	已配库存	挂账库存	可配库存	配码库存	装箱库存	包装库存	实存金额
19HL1SM005	森马福建恒隆宁德万达店	14088070420609633	女款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	6096	6096	33	XL		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14088070420850927	女款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	8509	中国蓝	27	S		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	14088070420850929	女款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	8509	中国蓝	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14088070420850931	女款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	8509	中国蓝	31	L		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	895.00
19HL1SM005	森马福建恒隆宁德万达店	14088070420850933	女款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	8509	中国蓝	33	XL		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14088070425850927	女款V领毛衫	森马	毛衫	商品	2018	S8	219.0000	8509	中国蓝	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	14088070425850929	女款V领毛衫	森马	毛衫	商品	2018	S8	219.0000	8509	中国蓝	29	M		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	876.00
19HL1SM005	森马福建恒隆宁德万达店	14088070425850931	女款V领毛衫	森马	毛衫	商品	2018	S8	219.0000	8509	中国蓝	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	14088070425850933	女款V领毛衫	森马	毛衫	商品	2018	S8	219.0000	8509	中国蓝	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	14088071228019227	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0192	黑灰色调	27	S		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	777.00
19HL1SM005	森马福建恒隆宁德万达店	14088071228019229	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0192	黑灰色调	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	518.00
19HL1SM005	森马福建恒隆宁德万达店	14088071228019231	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0192	黑灰色调	31	L		-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0000	0.0000	0.0000	0.0000	-259.00
19HL1SM005	森马福建恒隆宁德万达店	14088071228019233	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0192	黑灰色调	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	259.00
19HL1SM005	森马福建恒隆宁德万达店	14088071228049427	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0494	黑绿色调	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	259.00
19HL1SM005	森马福建恒隆宁德万达店	14088071228049429	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0494	黑绿色调	29	M		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1813.00
19HL1SM005	森马福建恒隆宁德万达店	14088071504014129	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0141	绿白色调	29	M		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1554.00
19HL1SM005	森马福建恒隆宁德万达店	14088071504014131	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0141	绿白色调	31	L		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	1036.00
19HL1SM005	森马福建恒隆宁德万达店	14088071504014133	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0141	绿白色调	33	XL		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	777.00
19HL1SM005	森马福建恒隆宁德万达店	14088071504019127	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0191	黑白色调	27	S		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	777.00
19HL1SM005	森马福建恒隆宁德万达店	14088071504019129	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0191	黑白色调	29	M		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1554.00
19HL1SM005	森马福建恒隆宁德万达店	14088071504019131	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0191	黑白色调	31	L		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1554.00
19HL1SM005	森马福建恒隆宁德万达店	14088071504019133	男款假两件圆领	森马	毛衫	商品	2018	S8	259.0000	0191	黑白色调	33	XL		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	777.00
19HL1SM005	森马福建恒隆宁德万达店	14088071602014127	男款圆领毛衫	森马	毛衫	商品	2018	S8	199.0000	0141	绿白色调	27	S		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1393.00
19HL1SM005	森马福建恒隆宁德万达店	14088071602014129	男款圆领毛衫	森马	毛衫	商品	2018	S8	199.0000	0141	绿白色调	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	995.00
19HL1SM005	森马福建恒隆宁德万达店	14088071602014133	男款圆领毛衫	森马	毛衫	商品	2018	S8	199.0000	0141	绿白色调	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	14088071602014136	男款圆领毛衫	森马	毛衫	商品	2018	S8	199.0000	0141	绿白色调	36	XXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	14088071618012131	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0121	灰白色调	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	14088071618016127	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0161	红白色调	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14088071618016129	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0161	红白色调	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14088071618016131	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0161	红白色调	31	L		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14088071618016133	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0161	红白色调	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14088071618018627	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0186	蓝红色调	27	S		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	14088071618018629	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0186	蓝红色调	29	M		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	14088071618018631	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0186	蓝红色调	31	L		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14088071618018633	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0186	蓝红色调	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701015127	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0151	咖白色调	27	S		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701015129	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0151	咖白色调	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	895.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701015131	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0151	咖白色调	31	L		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701015133	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0151	咖白色调	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701018127	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0181	蓝白色调	27	S		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701018133	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0181	蓝白色调	33	XL		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701019127	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0191	黑白色调	27	S		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701019129	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0191	黑白色调	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701019136	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0191	黑白色调	36	XXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701026127	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0261	红白色调	27	S		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701026129	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0261	红白色调	29	M		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701026131	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0261	红白色调	31	L		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	14088071701026133	男款圆领毛衫	森马	毛衫	商品	2018	S8	179.0000	0261	红白色调	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	15019511007019127	男款织带腰带	森马	腰带	商品	2019	S1	49.0000	0191	黑白色调	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	98.00
19HL1SM005	森马福建恒隆宁德万达店	15019511007019129	男款织带腰带	森马	腰带	商品	2019	S1	49.0000	0191	黑白色调	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	245.00
19HL1SM005	森马福建恒隆宁德万达店	15019511007019131	男款织带腰带	森马	腰带	商品	2019	S1	49.0000	0191	黑白色调	31	L		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	196.00
19HL1SM005	森马福建恒隆宁德万达店	15019511007019133	男款织带腰带	森马	腰带	商品	2019	S1	49.0000	0191	黑白色调	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	49.00
19HL1SM005	森马福建恒隆宁德万达店	15019521060011129	男款船袜（2双）	森马	袜子	商品	2019	S1	25.0000	0111	白色调	29	M		11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	275.00
19HL1SM005	森马福建恒隆宁德万达店	15019521060012229	男款船袜（2双）	森马	袜子	商品	2019	S1	25.0000	0122	灰色调	29	M		18.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.0000	0.0000	0.0000	0.0000	450.00
19HL1SM005	森马福建恒隆宁德万达店	15019521060019929	男款船袜（2双）	森马	袜子	商品	2019	S1	25.0000	0199	黑色调	29	M		10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	250.00
19HL1SM005	森马福建恒隆宁德万达店	15019521065011229	男款船袜（3双）	森马	袜子	商品	2019	S1	35.0000	0112	白灰色调	29	M		12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	420.00
19HL1SM005	森马福建恒隆宁德万达店	15019521065012929	男款船袜（3双）	森马	袜子	商品	2019	S1	35.0000	0129	灰黑色调	29	M		10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	350.00
19HL1SM005	森马福建恒隆宁德万达店	15019531014240029	男款双肩包	森马	包	商品	2019	S1	199.0000	2400	中灰	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	15019531014900029	男款双肩包	森马	包	商品	2019	S1	199.0000	9000	黑色	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	597.00
19HL1SM005	森马福建恒隆宁德万达店	15019531015019229	男款双肩包	森马	包	商品	2019	S1	179.0000	0192	黑灰色调	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	15019531015900029	男款双肩包	森马	包	商品	2019	S1	179.0000	9000	黑色	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	15019531018900029	男款双肩包	森马	包	商品	2019	S1	219.0000	9000	黑色	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	657.00
19HL1SM005	森马福建恒隆宁德万达店	15019531021240029	男款斜挎包	森马	包	商品	2019	S1	139.0000	2400	中灰	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	695.00
19HL1SM005	森马福建恒隆宁德万达店	15019531021900029	男款斜挎包	森马	包	商品	2019	S1	139.0000	9000	黑色	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	695.00
19HL1SM005	森马福建恒隆宁德万达店	15019532007900029	中性款双肩包	森马	包	商品	2019	S1	179.0000	9000	黑色	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	15019532008600029	中性款双肩包	森马	包	商品	2019	S1	179.0000	6000	粉红	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	15019532008900029	中性款双肩包	森马	包	商品	2019	S1	179.0000	9000	黑色	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	15029592001430029	中性款促销品	森马	促销品	商品	2019	S2	69.0000	4300	粉绿	29	M		60.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.0000	0.0000	0.0000	0.0000	4140.00
19HL1SM005	森马福建恒隆宁德万达店	15029592001600029	中性款促销品	森马	促销品	商品	2019	S2	69.0000	6000	粉红	29	M		59.0000	0.0000	0.0000	0.0000	0.0000	0.0000	59.0000	0.0000	0.0000	0.0000	4071.00
19HL1SM005	森马福建恒隆宁德万达店	15029592001900029	中性款促销品	森马	促销品	商品	2019	S2	69.0000	9000	黑色	29	M		60.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.0000	0.0000	0.0000	0.0000	4140.00
19HL1SM005	森马福建恒隆宁德万达店	15029731056016929	男款平角针织内裤	森马	短款内裤	商品	2019	S2	79.0000	0169	红黑色调	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	237.00
19HL1SM005	森马福建恒隆宁德万达店	15029731056016931	男款平角针织内裤	森马	短款内裤	商品	2019	S2	79.0000	0169	红黑色调	31	L		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	237.00
19HL1SM005	森马福建恒隆宁德万达店	15029731056016933	男款平角针织内裤	森马	短款内裤	商品	2019	S2	79.0000	0169	红黑色调	33	XL		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	316.00
19HL1SM005	森马福建恒隆宁德万达店	15029731056019229	男款平角针织内裤	森马	短款内裤	商品	2019	S2	79.0000	0192	黑灰色调	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	79.00
19HL1SM005	森马福建恒隆宁德万达店	15029731056019231	男款平角针织内裤	森马	短款内裤	商品	2019	S2	79.0000	0192	黑灰色调	31	L		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	316.00
19HL1SM005	森马福建恒隆宁德万达店	15029731056019233	男款平角针织内裤	森马	短款内裤	商品	2019	S2	79.0000	0192	黑灰色调	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	158.00
19HL1SM005	森马福建恒隆宁德万达店	15029731056019238	男款平角针织内裤	森马	短款内裤	商品	2019	S2	79.0000	0192	黑灰色调	38	XXXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	79.00
19HL1SM005	森马福建恒隆宁德万达店	15037552011016629	中性款棒球帽	森马集团	帽子	商品	2017	S3	59.0000	0166	红色调	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	118.00
19HL1SM005	森马福建恒隆宁德万达店	15037552011018829	中性款棒球帽	森马集团	帽子	商品	2017	S3	59.0000	0188	蓝色调	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	59.00
19HL1SM005	森马福建恒隆宁德万达店	15038512038016129	中性款织带腰带	森马	腰带	商品	2018	S3	49.0000	0161	红白色调	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	147.00
19HL1SM005	森马福建恒隆宁德万达店	15038521058011929	男款其他袜子	森马	袜子	商品	2018	S3	25.0000	0119	白黑色调	29	M		13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	0.0000	0.0000	0.0000	325.00
19HL1SM005	森马福建恒隆宁德万达店	15038521059012829	男款其他袜子	森马	袜子	商品	2018	S3	25.0000	0128	灰蓝色调	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	75.00
19HL1SM005	森马福建恒隆宁德万达店	15038521072012929	男款其他袜子	森马	袜子	商品	2018	S3	49.0000	0129	灰黑色调	29	M		12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	588.00
19HL1SM005	森马福建恒隆宁德万达店	15038531007460029	男款双肩包	森马	包	商品	2018	S3	159.0000	4600	军绿	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	318.00
19HL1SM005	森马福建恒隆宁德万达店	15038731058019236	男款套装内裤	森马	短款内裤	商品	2018	S3	69.0000	0192	黑灰色调	36	XXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	69.00
19HL1SM005	森马福建恒隆宁德万达店	15038731058032931	男款套装内裤	森马	短款内裤	商品	2018	S3	69.0000	0329	灰黑色调	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	69.00
19HL1SM005	森马福建恒隆宁德万达店	15039511001018627	男款织带腰带	森马	腰带	商品	2019	S3	39.0000	0186	蓝红色调	27	S		0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	15039511001018629	男款织带腰带	森马	腰带	商品	2019	S3	39.0000	0186	蓝红色调	29	M		0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	15039511001018631	男款织带腰带	森马	腰带	商品	2019	S3	39.0000	0186	蓝红色调	31	L		0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	15039511001018633	男款织带腰带	森马	腰带	商品	2019	S3	39.0000	0186	蓝红色调	33	XL		0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	15039511001019227	男款织带腰带	森马	腰带	商品	2019	S3	39.0000	0192	黑灰色调	27	S		0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	15039511001019229	男款织带腰带	森马	腰带	商品	2019	S3	39.0000	0192	黑灰色调	29	M		0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	15039511001019231	男款织带腰带	森马	腰带	商品	2019	S3	39.0000	0192	黑灰色调	31	L		0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	15039511001019233	男款织带腰带	森马	腰带	商品	2019	S3	39.0000	0192	黑灰色调	33	XL		0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	15039511004019927	男款织带腰带	森马	腰带	商品	2019	S3	49.0000	0199	黑色调	27	S		0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	15039511004019929	男款织带腰带	森马	腰带	商品	2019	S3	49.0000	0199	黑色调	29	M		0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	15039511004019931	男款织带腰带	森马	腰带	商品	2019	S3	49.0000	0199	黑色调	31	L		0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
